idx,id,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,latitud,longitud,image_url,imagen_path,valido_desde,valido_hasta,cocheras,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio
5222,18092932.0,https://www.argenprop.com/departamento-en-venta-en-parque-chacabuco-1-ambiente--18092932,42000.0,USD,82844.0,,21.0,0.0,21.0,48.526315789473685,,1.0,1.0,Bueno,Contrafrente,,-34.630215,-58.4199,https://www.argenprop.com/static-content/23929081/5f9c1ea6-5813-4f4f-b68e-b830ef25b54f_u_small.jpg,images/18092932.jpg,2026-02-05 17:25:31.854966,,0.0,,POINT (-6503273.520193963 -4113741.699775175),6.0,Boedo,5.0,49,3,10.645424897265505
5231,18104603.0,https://www.argenprop.com/departamento-en-venta-en-boedo-1-ambiente--18104603,42000.0,USD,82844.0,,21.0,0.0,21.0,48.526315789473685,,1.0,1.0,Bueno,Contrafrente,,-34.630215,-58.4199,https://www.argenprop.com/static-content/30640181/839820d2-ba11-4ef9-bd3c-597f38726207_u_small.jpg,images/18104603.jpg,2026-02-05 17:26:18.493778,,0.0,,POINT (-6503273.520193963 -4113741.699775175),6.0,Boedo,5.0,49,3,10.645424897265505
5233,18145538.0,https://www.argenprop.com/departamento-en-venta-en-pompeya-2-ambientes--18145538,42000.0,USD,0.0,,29.0,0.0,29.0,30.0,,2.0,1.0,Bueno,,,-34.645924,-58.417206,https://www.argenprop.com/static-content/83554181/f7975f25-42d6-44c9-8f00-01988b36b5a8_u_small.jpg,images/18145538.jpg,2026-02-05 17:26:28.774569,,0.0,,POINT (-6502973.625485766 -4115867.13155499),18.0,Nueva Pompeya,4.0,30,3,10.645424897265505
5295,17800325.0,https://www.argenprop.com/departamento-en-venta-en-flores-2-ambientes--17800325,43000.0,USD,54000.0,Departamento,38.0,0.0,38.0,60.0,,2.0,1.0,Muy Bueno,Lateral,NE,-34.62962,-58.46892,https://www.argenprop.com/static-content/52300871/ef56bc53-6c19-43be-93d3-605376ac677c_u_small.jpg,images/17800325.jpg,2026-02-05 17:33:16.945846,,0.0,,POINT (-6508730.401632648 -4113661.2040323685),12.0,Flores,7.0,60,4,10.668955394675699
5351,18724819.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--18724819,44000.0,USD,75000.0,,22.0,0.0,22.0,50.0,,1.0,1.0,Bueno,Lateral,E,-34.622658,-58.404243,https://www.argenprop.com/static-content/91842781/5c9d1d5e-6e57-4460-81bd-f9b60a602913_u_small.jpg,images/18724819.jpg,2026-02-05 17:38:43.536883,,0.0,,POINT (-6501530.590926613 -4112719.379090114),30.0,San Cristobal,3.0,50,3,10.691944912900398
5366,18367430.0,https://www.argenprop.com/departamento-en-venta-en-constitucion-1-ambiente--18367430,44000.0,USD,0.0,Departamento,32.0,0.0,50.0,173.27272727272728,,1.0,1.0,Bueno,,,-34.629,-58.386,https://www.argenprop.com/static-content/03476381/f6b53571-02ee-4153-a0bd-51a451b27a1e_u_small.jpg,images/18367430.jpg,2026-02-05 17:40:01.592446,,0.0,,POINT (-6499499.789456071 -4113577.32672969),11.0,Constitucion,1.0,173,3,10.691944912900398
5398,18740639.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-2-ambientes--18740639,45000.0,USD,183000.0,Departamento,29.0,0.0,29.0,35.0,,2.0,1.0,Bueno,Frente,,-34.6082,-58.38929,https://www.argenprop.com/static-content/93604781/7c3f89d0-27b3-4021-a24f-17e6ec8f6804_u_small.jpg,images/18740639.jpg,2026-02-05 17:47:29.287229,,0.0,,POINT (-6499866.0305807805 -4110763.7416426283),31.0,San Nicolas,1.0,35,3,10.714417768752456
5401,18760514.0,https://www.argenprop.com/departamento-en-venta-en-congreso-2-ambientes--18760514,45000.0,USD,183000.0,Departamento,29.0,0.0,29.0,35.0,,2.0,1.0,Bueno,Frente,,-34.6082,-58.38929,https://www.argenprop.com/static-content/41506781/a1414fd2-487a-4660-be7b-34ff47fc0a7c_u_small.jpg,images/18760514.jpg,2026-02-05 17:47:47.102301,,0.0,,POINT (-6499866.0305807805 -4110763.7416426283),31.0,San Nicolas,1.0,35,3,10.714417768752456
5403,18782306.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--18782306,44000.0,USD,70000.0,,22.0,0.0,22.0,2.0,,1.0,1.0,Bueno,Interno,NO,-34.622658,-58.404243,https://www.argenprop.com/static-content/60328781/60ef6752-5742-4b0a-af9e-36088b16ad15_u_small.jpg,images/18782306.jpg,2026-02-05 17:48:11.390055,,0.0,,POINT (-6501530.590926613 -4112719.379090114),30.0,San Cristobal,3.0,2,3,10.691944912900398
5463,18222244.0,https://www.argenprop.com/departamento-en-venta-en-flores-2-ambientes--18222244,45000.0,USD,59000.0,Departamento,38.0,0.0,38.0,60.0,,2.0,1.0,Muy Bueno,Lateral,NE,-34.62962,-58.46892,https://www.argenprop.com/static-content/44222281/25ee7baa-31d2-4b5b-9d0f-d2c02ba22fd4_u_small.jpg,images/18222244.jpg,2026-02-05 17:52:53.334199,,0.0,,POINT (-6508730.401632648 -4113661.2040323685),12.0,Flores,7.0,60,4,10.714417768752456
5478,18334486.0,https://www.argenprop.com/departamento-en-venta-en-centro-2-ambientes--18334486,45800.0,USD,190000.0,,39.0,0.0,39.0,69.94252873563218,,2.0,1.0,Muy Bueno,Lateral,N,-34.60765,-58.3887,https://www.argenprop.com/static-content/68443381/62a6d04a-8c8d-4cec-a027-02030d1ee14d_u_small.jpg,images/18334486.jpg,2026-02-05 17:54:46.508187,,0.0,,POINT (-6499800.352081213 -4110689.3535272423),31.0,San Nicolas,1.0,70,4,10.732039370102276
5612,16270102.0,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--16270102,221860.0,USD,154890.0,Departamento,41.0,13.0,54.0,37.310344827586206,,2.0,2.0,Excelente,Frente,,-34.5882,-58.4194,https://www.argenprop.com/static-content/20107261/d3f9e04e-92ac-4a8d-aa29-5926d65782db_u_small.jpg,images/16270102.jpg,2026-02-06 21:33:28.078668,,0.0,1.0,POINT (-6503217.860448565 -4108059.03598999),20.0,Palermo,14.0,37,5,12.309801831292651
5615,17939641.0,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-2-ambientes--17939641,129500.0,USD,96000.0,,42.0,18.0,61.0,33.57575757575758,,2.0,1.0,Bueno,Contrafrente,N,-34.60083,-58.44394,https://www.argenprop.com/static-content/14693971/b7401a14-7a87-4c34-8b14-c939893fc8f2_u_small.jpg,images/17939641.jpg,2026-02-06 21:33:41.150493,,0.0,1.0,POINT (-6505949.640752632 -4109766.98182958),35.0,Villa Crespo,15.0,34,3,11.771436160121729
