id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,index_right,barrio,comuna,ambientes,moneda,tipo_inmueble_departamento,tipo_inmueble_ph
18643321,https://www.argenprop.com/departamento-en-venta-en-barrio-san-pedro-4-ambientes--18643321,280000.0,0.0,99.0,3 dorm.,30.263157894736842,1361.0,images/18643321.jpg,https://www.argenprop.com/static-content/12334681/d2ae00ab-b214-4789-8279-3e7a22c80ad5_u_small.jpg,-4109079.985855785,-6514502.3172302805,2026-01-19 01:58:21.131053,,37.0,Villa Devoto,11.0,4,usd,True,False
17495884,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--17495884,229000.0,430000.0,83.0,2 dorm.,40.0,1318.0,images/17495884.jpg,https://www.argenprop.com/static-content/48859471/e51851c6-a697-4c1a-b56e-8fb4557c995d_u_small.jpg,-4105142.4701504917,-6504817.521531265,2026-01-19 01:58:23.046388,,20.0,Palermo,14.0,3,usd,True,False
18782043,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--18782043,154999.0,149000.0,73.49,2 dorm.,60.0,1300.0,images/18782043.jpg,https://www.argenprop.com/static-content/34028781/ea68601d-ac4c-476c-8e96-fdf574fdc464_u_small.jpg,-4107051.699567267,-6506708.839679844,2026-01-19 01:58:25.449558,,8.0,Chacarita,15.0,3,usd,True,False
18651442,https://www.argenprop.com/departamento-en-venta-en-belgrano-4-ambientes--18651442,185000.0,300000.0,78.0,3 dorm.,45.0,1290.0,images/18651442.jpg,https://www.argenprop.com/static-content/24415681/3f059a27-aaa9-4150-b789-21eac813800f_u_small.jpg,-4106184.6512791556,-6505180.423071251,2026-01-19 01:58:26.196813,,20.0,Palermo,14.0,4,usd,True,False
17725196,https://www.argenprop.com/departamento-en-venta-en-las-canitas-1-ambiente--17725196,69500.0,90000.0,28.0,1 dorm.,35.0,1289.0,images/17725196.jpg,https://www.argenprop.com/static-content/69152771/3f724da9-fe5e-432d-93c9-90598549a5a3_u_small.jpg,-4104925.09651308,-6505281.723807873,2026-01-19 01:58:26.285394,2026-01-21 22:35:59.213673,20.0,Palermo,14.0,2,usd,True,False
18668223,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--18668223,70000.0,40000.0,40.0,1 dorm.,45.0,1270.0,images/18668223.jpg,https://www.argenprop.com/static-content/32286681/bf329157-b582-487c-887f-80999410e09c_u_small.jpg,-4107837.2790121897,-6506987.806323771,2026-01-19 01:58:26.722598,,8.0,Chacarita,15.0,2,usd,True,False
17444833,https://www.argenprop.com/departamento-en-venta-en-villa-ortuzar-2-ambientes--17444833,72000.0,88000.0,41.0,1 dorm.,45.0,1201.0,images/17444833.jpg,https://www.argenprop.com/static-content/33844471/95370dbf-2c48-4fe1-a399-3a3737bbf04a_u_small.jpg,-4107176.0905873966,-6509074.3788592,2026-01-19 01:58:30.788882,,41.0,Villa Ortuzar,15.0,2,usd,True,False
18277613,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18277613,149000.0,196000.0,72.0,2 dorm.,45.0,1200.0,images/18277613.jpg,https://www.argenprop.com/static-content/31677281/0639f928-83af-4bfc-a877-92136de6b150_u_small.jpg,-4106949.4836291485,-6509426.148450106,2026-01-19 01:58:32.498003,,41.0,Villa Ortuzar,15.0,3,usd,True,False
18746321,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--18746321,170000.0,295000.0,59.0,2 dorm.,15.0,1200.0,images/18746321.jpg,https://www.argenprop.com/static-content/12364781/71f18998-a62d-4690-9da0-4a6146f78c30_u_small.jpg,-4107603.3571875584,-6500650.832990873,2026-01-19 01:58:33.544236,,27.0,Recoleta,2.0,3,usd,True,False
16869747,https://www.argenprop.com/departamento-en-venta-en-colegiales-3-ambientes--16869747,92000.0,28000.0,48.0,2 dorm.,50.0,1200.0,images/16869747.jpg,https://www.argenprop.com/static-content/74796861/ce9d7f9f-1417-4451-9532-494208507082_u_small.jpg,-4106795.755853752,-6506669.3212606115,2026-01-19 01:58:34.329951,,10.0,Colegiales,13.0,3,usd,True,False
18260782,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-2-ambientes--18260782,169000.0,220000.0,46.0,1 dorm.,34.583657587548636,1118.0,images/18260782.jpg,https://www.argenprop.com/static-content/28706281/c501362c-6ccb-4bd5-9ab9-97196470b0ff_u_small.jpg,-4107947.6160833333,-6504193.019187914,2026-01-19 01:58:37.902818,,20.0,Palermo,14.0,2,usd,True,False
18813899,https://www.argenprop.com/casa-en-venta-en-villa-luro-3-ambientes--18813899,110000.0,0.0,80.0,2 dorm.,60.0,1108.0,images/18813899.jpg,https://www.argenprop.com/static-content/99831881/f501e772-88df-4db5-a0f9-3e36092e0a70_u_small.jpg,-4113382.5173484404,-6512666.658827099,2026-01-19 01:58:39.271912,,33.0,Velez Sarsfield,10.0,3,usd,False,False
