id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,index_right,barrio,comuna,ambientes,moneda,tipo_inmueble_departamento,tipo_inmueble_ph
17131035,https://www.argenprop.com/departamento-en-venta-en-monserrat-2-ambientes--17131035,62500.0,240000.0,46.0,1 dorm.,60.0,1.0,images/17131035.jpg,https://proxy.sosiva451.com/proxy/2BD9B682872D7787CBEB5DF6E2D1D4251E026C044B963DBC1D404491D2E04F8E6B5EE394A7EAACFA29876D1A5916B094F0F1A7BC71A0699AD7A480AB74ED3A522318E496FF9F8A4A168D9981BD3A3154BDC4D811DC5D9E5125A6ED72CD2BA1A2,-4110973.3835280715,-6498211.822947592,2026-01-17 23:35:37.531698,,16.0,Monserrat,1.0,2,usd,True,False
17169573,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-6-ambientes--17169573,220000.0,280000.0,172.0,5 dorm.,80.0,100.0,images/17169573.jpg,https://proxy.sosiva451.com/proxy/4790FE49EEEA6858BD668D7964E619C0EA61B4B94B0A40C7789986AB4153D402DB933C70D6633BE186064791704DC7672669BED2ED48F0DEF6EF6E06E38424F31ECC603C35A66630228E424D3B86B3B8954040A58FEA53C358C813A37C7FFC15,-4109945.4994722116,-6497669.697027429,2026-01-17 23:35:37.579551,,31.0,San Nicolas,1.0,6,usd,True,False
18513598,https://www.argenprop.com/ph-en-venta-en-monserrat-12-ambientes--18513598,240000.0,0.0,220.0,11 dorm.,100.0,1.0,images/18513598.jpg,https://proxy.sosiva451.com/proxy/6EE87AB9AE6138A240DD52ADFF7CC2B36696327B7EFC786B066B6EE50F6CFF4075E91D0DBDD2C9631270E4BBA47198322AD287797DB200FF0C7CC078ED8C31EE4AF2808CB178CB16F491C6177144913621C813E679DF0A4CFA0541542820AC30,-4111206.0229758145,-6497951.335339136,2026-01-17 23:35:37.889986,,16.0,Monserrat,1.0,12,usd,False,True
18793370,https://www.argenprop.com/departamento-en-venta-en-monserrat-3-ambientes--18793370,66000.0,130000.0,66.0,2 dorm.,70.0,53.0,images/18793370.jpg,https://proxy.sosiva451.com/proxy/459D7DEC45E74EB1EA3EB6691DDE832CEB4209B26DB9AD031FBA8278FFB4F8B5CFDA8069BB3A99D2C086A7FA310265FAC763EF579139712CF3A0101C47ABA1F23F1D2D481019F56CC8AA7CAE25581A69A6A515683ABD0B8EC841EE962C7E651B,-4111139.7472933587,-6498835.212096035,2026-01-17 23:35:38.068571,2026-01-21 19:42:27.480240,16.0,Monserrat,1.0,3,usd,True,False
18655915,https://www.argenprop.com/departamento-en-venta-en-monserrat-2-ambientes--18655915,53000.0,212000.0,39.0,1 dorm.,50.0,1.0,images/18655915.jpg,https://proxy.sosiva451.com/proxy/14A8130B89034ED0C3C66E5FF761036911EA7438EED72BE8C25934EBB2A42E3B298D00F848FADB32CDBD49C4D7AEF804C54A039180FDC14B12D8050629E5AF983EA9942E1980A7E71C464350E3D5C9621D1324F7107669567A0B3282E9473B78,-4110976.0886102333,-6498431.122344455,2026-01-17 23:35:40.408738,,16.0,Monserrat,1.0,2,usd,True,False
17773851,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--17773851,189000.0,340000.0,85.0,3 dorm.,50.0,200.0,images/17773851.jpg,https://proxy.sosiva451.com/proxy/5A69473A859BE59A33430EB1E12845D65DA0EAA88ED11A9D6CA595BCE304824733299F7EBF67D2BE8C22129A2C7A38AED65AC8DC42BF253BB897684A3E140F014DB7EB22EA765BC2958AAE88E18FBF44A89DC5F50AEBA5DA19457ADA46A6C2A9,-4107603.3571875584,-6500650.832990873,2026-01-17 23:35:40.475133,,27.0,Recoleta,2.0,4,usd,True,False
17950568,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-1-ambiente--17950568,72021.0,0.0,38.0,0,23.866666666666667,25.0,images/17950568.jpg,https://proxy.sosiva451.com/proxy/E80E7C90726BB23436F69B548B0E1DB008374AD518C808326F0B0449485C794271CE49E3718656956EF4AE02DA03B2102091EFF7517F8571AAA7F847A805D1456638818E6245F9F1F112791D374986112925F8188B7B00BE48CB19F46D2EC6DC,-4108295.6717385566,-6512792.449851696,2026-01-17 23:35:41.473198,,42.0,Villa Pueyrredon,12.0,1,usd,True,False
18592688,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18592688,139500.0,0.0,48.0,1 dorm.,25.46551724137931,2.0,images/18592688.jpg,https://proxy.sosiva451.com/proxy/9775D214E0C5AE9A3423AD826FF52588D432F81AA0A80CEF9A9D26660FAED1649A526316D36CD1A4804C2D12AF4325781BC8E8C2A8690F1DDA9B5A9ACCF3491D2ED3AD419F10E540DDE69C0A9B402B5BBE7942DDDDEC5BA0DEB2AE491803F8D5,-4106435.1730959048,-6511713.763985909,2026-01-17 23:35:42.011020,,47.0,Villa Urquiza,12.0,2,usd,True,False
18537309,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-3-ambientes--18537309,199000.0,540000.0,66.0,2 dorm.,8.0,500.0,images/18537309.jpg,https://proxy.sosiva451.com/proxy/817AB028B5ED298C50CBDD7A74DED22A253E6032888D476A3AE22FAC8B4EB25A7609068CD3720251DDE98517070EEBE3DC5C3E6460202B0F8593D0B28225D503F6241BD97B0F9D192E84AA9AE53259B2E435693266B720D24F925149A880B62A,-4107144.9927032767,-6513081.880527759,2026-01-17 23:35:42.659256,,42.0,Villa Pueyrredon,12.0,3,usd,True,False
18663678,https://www.argenprop.com/casa-en-venta-en-villa-pueyrredon-4-ambientes--18663678,369000.0,0.0,220.0,3 dorm.,80.0,2.0,images/18663678.jpg,https://proxy.sosiva451.com/proxy/73F7ADEF28B799D10999142E34A22F3112C9A3907DFAFAB15AC9790563BB6AA0A3C4AC6308F48C5E4BB44CC347FD79E0407293BDD6C33B0A3A2774D8047F30F06C74AD6FBA015CF39751267408E8819AA6DF3B1427502B9262BE128179E52082,-4108050.922852693,-6511751.612612779,2026-01-17 23:35:43.582386,,42.0,Villa Pueyrredon,12.0,4,usd,False,False
