id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,geometry,index_right,barrio,comuna,ambientes,moneda
18334362,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-2-ambientes--18334362,550000.0,97000.0,31.0,1 dorm.,40.0,35.0,images/18334362.jpg,https://www.argenprop.com/static-content/26343381/9c8b6b2d-484f-4d3a-a989-3c438dda0bd3_u_small.jpg,-34.601646,-58.42935,2026-01-27 19:05:20.636338,,POINT (368935.63307495706 6170202.953080916),1.0,Almagro,5.0,2,$
2457669,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--2457669,550000.0,120000.0,43.0,1 dorm.,10.0,35.0,,/content/images/listing-camera.svg,-34.63393,-58.46791,2026-01-27 19:05:20.636338,,POINT (365451.7197560619 6166571.805538291),12.0,Flores,7.0,2,$
18545009,https://www.argenprop.com/departamento-en-alquiler-en-constitucion-1-ambiente--18545009,400000.0,0.0,24.0,0,50.0,33.0,images/18545009.jpg,https://www.argenprop.com/static-content/90054581/af71b93d-3122-4172-968a-5b753d253461_u_small.jpg,-34.63147,-58.38871,2026-01-27 19:05:20.636338,,POINT (372707.93611586204 6166947.501430374),11.0,Constitucion,1.0,1,$
18714034,https://www.argenprop.com/departamento-en-alquiler-en-floresta-2-ambientes--18714034,500000.0,90000.0,35.0,1 dorm.,35.0,32.0,images/18714034.jpg,https://www.argenprop.com/static-content/43041781/869c3430-b681-412a-aaa3-6aeb0c5ee94d_u_small.jpg,-34.62867,-58.49112,2026-01-27 19:05:20.636338,2026-02-01 22:04:36.870913,POINT (363315.4969898068 6167123.923785266),33.0,Velez Sarsfield,10.0,2,$
16941721,https://www.argenprop.com/departamento-en-alquiler-en-constitucion-1-ambiente--16941721,500000.0,277000.0,44.0,0,15.0,30.0,images/16941721.jpg,https://www.argenprop.com/static-content/12714961/c6ef62ae-8acc-443d-9ef2-ef1d5daf5af6_u_small.jpg,-34.62012,-58.38722,2026-01-27 19:05:20.636338,2026-02-01 22:05:21.248496,POINT (372827.2020133774 6168208.10824213),11.0,Constitucion,1.0,1,$
18522706,https://www.argenprop.com/departamento-en-alquiler-en-centro-2-ambientes--18522706,425000.0,200000.0,33.0,1 dorm.,45.0,30.0,images/18522706.jpg,https://www.argenprop.com/static-content/60722581/ca6f0531-f2f3-47d0-9262-2e63c4b86b6d_u_small.jpg,-34.598293,-58.37844,2026-01-27 19:05:20.636338,2026-02-01 22:06:39.943295,POINT (373599.07722672314 6170639.774107128),28.0,Retiro,1.0,2,$
18740354,https://www.argenprop.com/departamento-en-alquiler-en-boca-3-ambientes--18740354,700000.0,130000.0,60.0,2 dorm.,20.0,30.0,,/content/images/listing-camera.svg,-34.63041,-58.36785,2026-01-27 19:05:20.636338,2026-02-01 22:08:48.525049,POINT (374618.54287836363 6167091.202358482),5.0,La Boca,4.0,3,$
4950960,https://www.argenprop.com/departamento-en-alquiler-en-almagro--4950960,380000.0,110000.0,20.0,0,50.0,27.0,images/4950960.jpg,https://www.argenprop.com/static-content/0690594/bcb11220-a27b-45d2-9345-a56b37a4e913_u_small.jpg,-34.61457,-58.41788,2026-01-27 19:05:20.636338,,POINT (370007.6020393685 6168784.509958737),1.0,Almagro,5.0,1,$
18485624,https://www.argenprop.com/departamento-en-alquiler-en-san-nicolas-2-ambientes--18485624,600000.0,130000.0,39.0,1 dorm.,40.0,26.0,images/18485624.jpg,https://www.argenprop.com/static-content/42658481/5c0e8a40-ba13-47e1-bb76-e3ac90c7df5b_u_small.jpg,-34.607933,-58.37653,2026-01-27 19:05:20.636338,,POINT (373788.82233351 6169573.085728729),31.0,San Nicolas,1.0,2,$
16597785,https://www.argenprop.com/departamento-en-alquiler-en-floresta--16597785,680000.0,180000.0,70.0,0,28.0,25.0,images/16597785.jpg,https://www.argenprop.com/static-content/58779561/c18f1705-3c95-42fb-969c-a5c341d70058_u_small.jpg,-34.63111,-58.49199,2026-01-27 19:05:20.636338,,POINT (363239.74669980287 6166852.1406849865),33.0,Velez Sarsfield,10.0,1,$
18874815,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-1-ambiente--18874815,600000.0,160000.0,36.0,0,8.0,3480.0,images/18874815.jpg,https://www.argenprop.com/static-content/51847881/a0d86013-88bc-41a2-92c0-8e1bc7c8afb1_u_small.jpg,-34.57679,-58.47186,2026-01-27 19:05:20.636338,,POINT (364997.16378822655 6172903.470553686),41.0,Villa Ortuzar,15.0,1,$
18896604,https://www.argenprop.com/departamento-en-alquiler-en-flores-norte-3-ambientes--18896604,750000.0,200000.0,55.0,2 dorm.,30.0,3117.0,images/18896604.jpg,https://www.argenprop.com/static-content/40669881/88b95fdb-7203-489c-9db7-72883619978c_u_small.jpg,-34.62528,-58.46773,2026-01-27 19:05:20.636338,,POINT (365454.25191949424 6167531.351840985),12.0,Flores,7.0,3,$
18596753,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18596753,550000.0,60000.0,32.0,1 dorm.,40.0,2665.0,images/18596753.jpg,https://www.argenprop.com/static-content/35769581/d147dc64-9786-4d91-84e9-c3b418e18db3_u_small.jpg,-34.606907,-58.44361,2026-01-27 19:05:20.636338,,POINT (367636.31291006017 6169600.878426839),7.0,Caballito,6.0,2,$
18665173,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--18665173,650000.0,140000.0,37.0,0,27.255555555555556,1438.0,images/18665173.jpg,https://proxy.sosiva451.com/proxy/D4A62FFDE6C206832219D53D88131B7F448A724B13EDA086E04858F58C1462BE4D42C3FCB24A248067B1ABEAA8429FA30689182A6952CEAE5DBDE461F7C2B0DA0BE446802F4701AFE2C209A9C3363A36708F043AEC960DBC126CB630D2981EC2,-34.63567,-58.46882,2026-01-27 19:05:20.636338,,POINT (365371.1150362872 6166377.619881437),12.0,Flores,7.0,1,$
10863422,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--10863422,550000.0,230000.0,35.0,0,8.0,1000.0,images/10863422.jpg,https://proxy.sosiva451.com/proxy/D6FD525E7FB84E188E83ACA3F6092AAF4204C6C9CCA40160C8AEA2A42B671DE0679ADAEC824DA1ED7DAEF12D4CF03604731B8BB0A6D5E1AC4D07F5A232F4325ABBF4BDF7A21CE29558C61C88DC5052F6D3FB3F32758DBBD3A0EEEDA6EDB83D6B,-34.60006,-58.43094,2026-01-27 19:05:20.636338,,POINT (368787.3320609346 6170376.775390387),35.0,Villa Crespo,15.0,1,$
18905295,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--18905295,620000.0,180000.0,32.0,0,15.0,1.0,images/18905295.jpg,https://proxy.sosiva451.com/proxy/83FE9124E03A73B54F4DDA9886081412F87BB9D560E66942CC8C8160DF791BF87554D59D20EFBC792DDFD421B6BF5B66C552F4D1074478763DFD3FB3FFFC577A70443E547399ADE457101BF4BE5819841BEEF942E86C1E4D6E5DB92FC4C27318,-34.59844,-58.4316,2026-01-27 19:05:20.636338,,POINT (368724.2580977855 6170555.576745464),35.0,Villa Crespo,15.0,1,$
18910261,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--18910261,480000.0,98000.0,25.0,1 dorm.,50.0,0.0,images/18910261.jpg,https://proxy.sosiva451.com/proxy/2DB2CF51219FD358EE74C5987261701B64566246E0DC60813B5AE1C60CF7169B31C89B4A993FE05F0AEC0AF81E55F6F3CA60D3EB641F3A601B0BBDE155BFB6FB7C0D85A17CD1E18C6746E6C9417A060702EC0F87DDE19EC097914C60ADAA82552861A43172F848ACEE15D45297B76EA0,-34.6083,-58.3712,2026-01-27 19:05:20.636338,,POINT (374278.10574118607 6169539.042462466),16.0,Monserrat,1.0,2,$
18925307,https://www.argenprop.com/departamento-en-alquiler-en-flores-3-ambientes--18925307,750000.0,263000.0,53.0,2 dorm.,45.0,0.0,images/18925307.jpg,https://www.argenprop.com/static-content/70352981/29b8bb54-62b3-4111-ac14-eef8675c0ca4_u_small.jpg,-34.63358,-58.46549,2026-01-27 19:09:48.178460,,POINT (365672.98928929644 6166613.849475541),12.0,Flores,7.0,3,$
18925278,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18925278,547000.0,202992.0,28.0,0,4.0,2.0,images/18925278.jpg,https://proxy.sosiva451.com/proxy/3237788C7A76353232CBB9F25DDCF9916F364D39424A38FF399429BC6CD2014A09355FD420F11AF60C9AF4B1B9E4DC17F31506768517F7289E24DB556791E37EFC9A44D3F2CE4E7C37815C35766EDF3D96CFC8651587A9E7A6E234C36DC101C5,-34.57356,-58.43916,2026-01-27 19:05:20.636338,2026-02-01 22:28:55.230396,POINT (367991.614879115 6173304.933947563),20.0,Palermo,14.0,1,$
18311579,https://www.argenprop.com/departamento-en-alquiler-en-once-2-ambientes--18311579,480000.0,150000.0,38.0,1 dorm.,30.0,0.0,images/18311579.jpg,https://www.argenprop.com/static-content/97511381/abe5ae84-ef81-4a6b-b7f0-efb845a690b1_u_small.jpg,-34.599373,-58.40238,2026-01-27 19:09:47.387018,,POINT (371405.32369722426 6170489.743726487),2.0,Balvanera,3.0,2,$
18880184,https://www.argenprop.com/departamento-en-alquiler-en-floresta-2-ambientes--18880184,520000.0,110000.0,40.0,1 dorm.,29.17391304347826,30.0,images/18880184.jpg,https://www.argenprop.com/static-content/48108881/44e25579-1269-43b4-a178-1e8db1467b28_u_small.jpg,-34.63179,-58.48256,2026-01-27 19:09:47.564006,,POINT (364105.3069336773 6166789.481759345),13.0,Floresta,10.0,2,$
18894882,https://www.argenprop.com/departamento-en-alquiler-en-floresta-1-ambiente--18894882,350000.0,104000.0,34.0,0,0.0,1.0,images/18894882.jpg,https://proxy.sosiva451.com/proxy/814AD12B4EB329BC4DBCA08F3034568AA5284013E05FA89C62996D0FC31342DA0AA9622CD55B1A84401C8106CC76B7496BE27ECDE38DBC89BDE1FE2F94D31FBE2843FAB64946B14B5E6375B3B5DD482EF7C38AB21E3E6A9A000A81F5B85A2728149C954364B0CBD161B8D8199D17C0AC9E1617E532E1BDEB4C4B9209333E35C180521A280475920100ABCABB6909063C,-34.62508,-58.487946,2026-01-27 19:09:47.742676,,POINT (363600.5906188047 6167526.364138999),13.0,Floresta,10.0,1,$
18926216,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18926216,550000.0,115000.0,22.0,0,45.0,50.0,images/18926216.jpg,https://www.argenprop.com/static-content/61262981/f7efb320-42eb-471d-bb72-b3983b3143c3_u_small.jpg,-34.574127,-58.441692,2026-01-27 19:09:48.099968,,POINT (367760.24513067096 6173238.7387984805),20.0,Palermo,14.0,1,$
18926259,https://www.argenprop.com/departamento-en-alquiler-en-paternal-2-ambientes--18926259,650000.0,0.0,38.0,1 dorm.,27.0,0.0,images/18926259.jpg,https://proxy.sosiva451.com/proxy/2DC249920C6F22EE74DEBC1D9AB21972D401061346BF3CFF4953E56F18B4672E55CACC8C816EB64690CB447B0928BE389FBAC111D2CF45D5D2F5F810F856D05F4BED2117EFBAFFD7854674CF677B219C0E747E36C1145C91952CC3DB4CB31F67917D1860C3527BE058EADBF67A9674A749410CC99DCC861FF5D7544C21FC0F14665305A91777CF854B078D5F33648200467F24EC7657AD38761292F32BDE53DA,-34.602936,-58.470192,2026-01-27 19:09:48.115616,,POINT (365192.4174217763 6170006.06201675),38.0,Villa Gral. Mitre,11.0,2,$
18916939,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-2-ambientes--18916939,600000.0,110000.0,55.0,1 dorm.,60.0,92.0,images/18916939.jpg,https://www.argenprop.com/static-content/93961981/8fa3942b-cb9c-41a8-81d6-e6bf9295335c_u_small.jpg,-34.61728,-58.378628,2026-01-27 19:09:48.210432,,POINT (373610.6182104221 6168533.870248446),16.0,Monserrat,1.0,2,$
18926435,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--18926435,600000.0,0.0,32.0,0,18.842105263157894,0.0,images/18926435.jpg,https://proxy.sosiva451.com/proxy/8E25BC383B81189E459AE5FE46BFEEE6F1F84FA4DA7E0EAA9A23B692ADDA2BE2AFEF3B213CAE91436A83CA2A82A8128719476E4CDFFF0F0DD46C443C83A9DA3F4C3DE1151FCDF1A420D258F527CD2FBBEF99740815D5DC7D8B96E5C99111D88B,-34.59954,-58.43058,2026-01-27 19:09:48.551713,,POINT (368819.5275779355 6170434.912275632),35.0,Villa Crespo,15.0,1,$
18879405,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18879405,400000.0,132000.0,31.0,1 dorm.,56.0,0.0,images/18879405.jpg,https://www.argenprop.com/static-content/50497881/2ca14f0b-ce0c-48d8-8f47-2fb5dca6a104_u_small.jpg,-34.62812,-58.45726,2026-01-27 19:09:49.247641,,POINT (366418.65636714466 6167230.314039459),12.0,Flores,7.0,2,$
18177758,https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--18177758,650000.0,150000.0,40.0,1 dorm.,11.0,0.0,images/18177758.jpg,https://proxy.sosiva451.com/proxy/DA1D4E1C792857E421F2F54037D8616928C5109C54BB4DAEF43806599ABC617A02864AF639FF88F8FE1E7957B8979713282A9B6F3B868EBA7EF5250A2DE206070E33FBC89CC8C1072800538AA05C8172C4E0357C1CC299B971DD2A1F3BF18016C052DD18DF5347F33518FF613090E6E1C1D3EE463F1BE8CAF57A60F532A537DAD2BAD9F0AF7B73339C9F9F28ABC3CC38B527F179078D3A06DDFEDDAA34069217,-34.604065,-58.395344,2026-01-27 19:09:49.382381,,POINT (372057.7503411043 6169978.344588491),2.0,Balvanera,3.0,2,$
18927080,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18927080,600000.0,84000.0,36.0,1 dorm.,48.0,100.0,images/18927080.jpg,https://www.argenprop.com/static-content/08072981/985387e1-e45b-49be-bbcd-890f0b70d79b_u_small.jpg,-34.62599,-58.45825,2026-01-27 19:09:49.503746,,POINT (366324.4828920205 6167465.223349012),12.0,Flores,7.0,2,$
18206990,https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--18206990,600000.0,306000.0,48.0,2 dorm.,50.0,1.0,images/18206990.jpg,https://www.argenprop.com/static-content/09960281/0d8e7b3c-24be-4448-91a1-5cc9c1931070_u_small.jpg,-34.61125,-58.41572,2026-01-30 20:54:24.103165,,POINT (370200.47823668463 6169155.484527936),1.0,Almagro,5.0,3,$
18927453,https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--18927453,480000.0,190000.0,30.0,0,36.0,0.0,images/18927453.jpg,https://www.argenprop.com/static-content/35472981/6d748900-5dce-4e17-a1b6-2e3b81908127_u_small.jpg,-34.60004,-58.37891,2026-01-30 20:54:24.071036,,POINT (373558.62409362657 6170445.442127097),31.0,San Nicolas,1.0,1,$
18938197,https://www.argenprop.com/departamento-en-alquiler-en-almagro--18938197,520000.0,147000.0,35.0,0,29.971698113207548,0.0,images/18938197.jpg,https://www.argenprop.com/static-content/79183981/b355dd16-1fe7-4219-86a0-6bb0a346e56c_u_small.jpg,-34.61166,-58.41412,2026-02-01 19:09:53.106629,,POINT (370347.8216011849 6169112.073290927),1.0,Almagro,5.0,1,$
18938237,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--18938237,780000.0,279300.0,53.63,2 dorm.,27.31122448979592,0.0,images/18938237.jpg,https://www.argenprop.com/static-content/73283981/5330c666-4fba-4c40-877d-a0d11ffd1633_u_small.jpg,-34.57308,-58.44147,2026-02-01 19:09:53.112870,,POINT (367778.9516634183 6173355.142982514),20.0,Palermo,14.0,3,$
18938142,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--18938142,470000.0,170000.0,31.0,1 dorm.,21.0,0.0,images/18938142.jpg,https://www.argenprop.com/static-content/24183981/4a9b80e2-9f6b-4f00-b85f-388f7e6b5757_u_small.jpg,-34.59954,-58.43058,2026-02-01 19:09:53.120912,,POINT (368819.5275779355 6170434.912275632),35.0,Villa Crespo,15.0,2,$
18888190,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-1-ambiente--18888190,580000.0,240000.0,35.0,0,4.0,380.0,images/18888190.jpg,https://www.argenprop.com/static-content/09188881/0ab148ac-a71d-492d-aaec-75b4bcd8e7e1_u_small.jpg,-34.62181,-58.36847,2026-02-01 19:09:53.206289,,POINT (374548.7616020632 6168044.1767400205),32.0,San Telmo,1.0,1,$
