2026-02-04 15:35:49,765 | ERROR | asyncio | Future exception was never retrieved
future: <Future finished exception=TargetClosedError('Target page, context or browser has been closed\nCall log:\n  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"\n')>
playwright._impl._errors.TargetClosedError: Target page, context or browser has been closed
Call log:
  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"
2026-03-13 00:38:49,492 | INFO | routineJob.routineJob | [RoutineJob] Procesando 123 de 4816 entradas.
2026-03-13 00:38:51,162 | INFO | routineJob.routineJob | [RoutineJob] Procesando 124 de 4816 entradas.
2026-03-13 00:38:53,428 | INFO | routineJob.routineJob | [RoutineJob] Procesando 125 de 4816 entradas.
2026-03-13 00:38:55,859 | INFO | routineJob.routineJob | [RoutineJob] Procesando 126 de 4816 entradas.
2026-03-13 00:38:59,782 | INFO | routineJob.routineJob | [RoutineJob] Procesando 127 de 4816 entradas.
2026-03-13 00:39:03,793 | INFO | routineJob.routineJob | [RoutineJob] Procesando 128 de 4816 entradas.
2026-03-13 00:39:05,135 | INFO | routineJob.routineJob | [RoutineJob] Procesando 129 de 4816 entradas.
2026-03-13 00:39:07,244 | INFO | routineJob.routineJob | [RoutineJob] Procesando 130 de 4816 entradas.
2026-03-13 00:39:11,434 | INFO | routineJob.routineJob | [RoutineJob] Procesando 131 de 4816 entradas.
2026-03-13 00:39:13,349 | INFO | routineJob.routineJob | [RoutineJob] Procesando 132 de 4816 entradas.
2026-03-13 00:39:16,243 | INFO | routineJob.routineJob | [RoutineJob] Procesando 133 de 4816 entradas.
2026-03-13 00:39:20,250 | INFO | routineJob.routineJob | [RoutineJob] Procesando 134 de 4816 entradas.
2026-03-13 00:39:21,802 | INFO | routineJob.routineJob | [RoutineJob] Procesando 135 de 4816 entradas.
2026-03-13 00:39:24,143 | INFO | routineJob.routineJob | [RoutineJob] Procesando 136 de 4816 entradas.
2026-03-13 00:39:26,808 | INFO | routineJob.routineJob | [RoutineJob] Procesando 137 de 4816 entradas.
2026-03-13 00:39:29,006 | INFO | routineJob.routineJob | [RoutineJob] Procesando 138 de 4816 entradas.
2026-03-13 00:39:30,384 | INFO | routineJob.routineJob | [RoutineJob] Procesando 139 de 4816 entradas.
2026-03-13 00:39:33,184 | INFO | routineJob.routineJob | [RoutineJob] Procesando 140 de 4816 entradas.
2026-03-13 00:39:37,275 | INFO | routineJob.routineJob | [RoutineJob] Procesando 141 de 4816 entradas.
2026-03-13 00:39:40,486 | INFO | routineJob.routineJob | [RoutineJob] Procesando 142 de 4816 entradas.
2026-03-13 00:39:44,101 | INFO | routineJob.routineJob | [RoutineJob] Procesando 143 de 4816 entradas.
2026-03-13 00:39:46,257 | INFO | routineJob.routineJob | [RoutineJob] Procesando 144 de 4816 entradas.
2026-03-13 00:39:47,942 | INFO | routineJob.routineJob | [RoutineJob] Procesando 145 de 4816 entradas.
2026-03-13 00:39:51,961 | INFO | routineJob.routineJob | [RoutineJob] Procesando 146 de 4816 entradas.
2026-03-13 00:39:54,420 | INFO | routineJob.routineJob | [RoutineJob] Procesando 147 de 4816 entradas.
2026-03-13 00:39:57,543 | INFO | routineJob.routineJob | [RoutineJob] Procesando 148 de 4816 entradas.
